,text,cluster_name
17299,您咨询什么,"0,0,0,1,0,0,0,0,0"
19416,是的，微创手术的恢复期是5~7天  ，但是建议1个月内暂时不要同房的,"0,1,0,0,0,0,0,0,0"
20549,你有去医院设计检查Ugo吗,"1,0,0,0,0,0,0,0,0"
23135,好年轻哦，除了是断眉外还有其他什么不满意所以想要做眉毛吗,"0,0,1,0,0,0,0,0,0"
22808,可以的，现在我们在做活动的呢，您是打算近期做吗,"0,0,0,0,0,0,1,0,0"
3266,苹果肌会松弛下垂 不会凹的 面颊容易出现凹陷,"0,1,0,0,0,0,0,0,0"
88,你平常玩微信的吗 微信发些我们顾客近期做的双眼皮前后对照真实照片你看看,"0,0,0,0,1,0,0,0,0"
5894,费用从一千多到五六千以上不等的,"0,0,0,0,0,0,0,1,0"
18051,这个是胸部硅胶假体,"0,1,0,0,0,0,0,0,0"
98,您是还在考虑什么原因？,"0,0,0,0,0,0,1,0,0"
5429,我们是华南地区最早成立的医学整形美容中心。眼部是我们王牌治疗项目之一，治疗顾客的满意度非常高。,"0,0,0,0,0,0,0,0,1"
24850,嗯嗯，正值，魅力的年龄呢,"0,1,0,0,0,0,0,0,0"
11518,嗯 我先了解一下你的情况吧,"0,1,0,0,0,0,0,0,0"
21713,您的微信是多少呀，要不我加您吧,"0,0,0,0,1,0,0,0,0"
21745,可以的，那您的姓名  电话是多少呢，,"0,0,0,0,1,0,0,0,0"
27115,可以发一些我们做过的案例给您看看,"0,1,0,0,0,0,0,0,0"
15168,请问您之前是来过我们鹏程医院的么,"1,0,0,0,0,0,0,0,0"
4157,恩 可以加我微信发照片截图给我帮您初步看诊一下,"0,0,0,0,1,0,0,0,0"
25180,您是打算什么时候脱呢,"0,0,0,0,0,0,1,0,0"
10257,你是有去设计过，确定自己适合做这两个项目的吗,"1,0,0,0,0,0,0,0,0"
20934,现在网络预约有一个666的特惠的，原价是三千多的,"0,0,0,0,0,0,0,1,0"
28572,咱们医院紧肤除皱 改善肌肤质量令活性成分有效渗入皮肤，从而改善皱纹和皮肤松弛现象的呢  ,"0,0,0,0,0,0,0,0,1"
19630,治疗费用、时间要看痘印严重程度的,"0,0,0,0,0,0,0,1,0"
25930,你在哪里了解到美白针？,"0,1,0,0,0,0,0,0,0"
19294,这边加你,"0,1,0,0,0,0,0,0,0"
1357,您可以先加我微信详细了解咨询,"0,0,0,0,1,0,0,0,0"
13530,是打算明天来院检查确诊吗,"0,0,0,0,0,0,1,0,0"
13060,您好，我是深圳鹏程医院梁助理,"0,1,0,0,0,0,0,0,0"
12012,你可以说下微信或是QQ发过来照片 我看一下,"0,0,0,0,1,0,0,0,0"
5626,那你这边是否打算检查看一下呢,"0,0,0,0,0,0,1,0,0"
25564,是准备过来深圳做双眼皮吗,"0,0,0,0,0,0,1,0,0"
27134,您微信多少，我加您，您发下痘印毛孔的照片，我看下，再给您介绍,"0,0,0,0,1,0,0,0,0"
10482,您看您目前是怎样考虑的,"0,1,0,0,0,0,0,0,0"
2108,您好，冒昧的问下，是男士还是女生呢,"0,0,0,0,0,1,0,0,0"
878,要看严重程度的 做手术的话 需要到上海九院的,"0,1,0,0,0,0,0,0,0"
21231,色素沉着 是之前用了祛斑产品留下来的 还是什么原因造成的呢？,"0,0,1,0,0,0,0,0,0"
26288,地铁九号线园岭站,"0,1,0,0,0,0,0,0,0"
27133,那您有微信吗，我加您您发照片我帮您看看色斑的情况,"0,0,0,0,1,0,0,0,0"
23435,方便留个电话或是微信吗？我让我们疤痕科的同事联系您,"0,0,0,0,1,0,0,0,0"
1822,您好，这里是广州中家医整形美容医院，很高兴能跟您对话，有什么可以帮到您呢？,"0,1,0,0,0,0,0,0,0"
17253,可以淡化到基本是看不出来的,"0,1,0,0,0,0,0,0,0"
10027,平时尿频吗,"0,0,1,0,0,0,0,0,0"
22118,您这边号码多少， 我帮您上系统上查询看看先,"0,0,0,0,1,0,0,0,0"
7426,是和正常皮肤一样平整的吗？点状分布还是片状的,"0,0,1,0,0,0,0,0,0"
28843,咱们医院美白嫩肤是依托皮肤立体化管理，能改善皮肤光老化问题，同时美白嫩肤，收小毛孔的呢  ,"0,0,0,0,0,0,0,0,1"
12459,您去相关口腔医院看诊了吗？,"1,0,0,0,0,0,0,0,0"
115,宝宝的面积比较小，如果是治疗的话，第一次的费用大概在一千左右的，具体的费用情况是需要到院专家的实际的检测评估的，,"0,0,0,0,0,0,0,1,0"
29281,通过玻尿酸填充容积缺失部位，起到填充及塑形的作用 ,"0,0,0,0,0,0,0,0,1"
6371,可以申请分期付款的,"0,1,0,0,0,0,0,0,0"
22812,您多大年纪是什么斑呢,"0,0,1,0,0,0,0,0,0"
8902,嗯 没有的话目前仅仅治疗早泄就可以了，早泄不及时治疗的话 慢慢就会影响到时间越来越短 同时出现硬度不满意的阳痿情况 到时治疗的难度和费用就比较大了,"0,1,0,0,0,0,0,0,0"
20801,没有什么副作用的，您之前有注射过没有呢？来过咱们医院没有呢？,"1,0,0,0,0,0,0,0,0"
20280,您贵姓怎么称呼呢，我是鹏程医院欧助理,"0,0,0,0,0,1,0,0,0"
30247,请问您纹绣是纹了多久了呢？,"0,0,1,0,0,0,0,0,0"
10198,我姓徐，你怎么称呼？到时候你考虑好了可以直接找我联系，我的号码13198538182,"0,0,0,0,0,1,0,0,0"
14113,请问一下您之前有没有去医院面诊过呢？,"1,0,0,0,0,0,0,0,0"
29941,咱们医院酒窝成形术是比较成熟的一种手术，效果自然哦,"0,0,0,0,0,0,0,0,1"
11405,咱们今天还有2个名额可以申请，检查十多分钟优先出结果，预约好过来不用排队 一对一的诊室 保护你的隐私,"0,0,0,0,0,0,1,0,0"
21530,您是想要改善什么部位的脂肪问题呢,"0,0,0,1,0,0,0,0,0"
21481,斑的话，有分好几种类型的，有雀斑，黄褐斑，还有色素斑,"0,1,0,0,0,0,0,0,0"
3122,你加我,"0,1,0,0,0,0,0,0,0"
11959,您看 今天来咱们望京西门诊可以吗  上午10点 11点 可以吗  地铁13号线 就到了,"0,0,0,0,0,0,1,0,0"
23749,我们是电话预约制的，我先帮您登记，申请免费的专家咨询号，这样也方便您保存,"0,0,0,0,0,0,1,0,0"
14065,好的，您的微信是多少呢,"0,0,0,0,1,0,0,0,0"
29632,咱们这边会根据您的皮肤缺水的情况来定的呢,"0,0,0,0,0,0,0,0,1"
14687,是医生根据阴道松弛情况来确定的，,"0,1,0,0,0,0,0,0,0"
5086,嗯，你这个情况，考虑是手术引起的周围神经损伤，目前刚出现不久，建议及时规范的治疗，不要耽误最佳的治疗时间，,"0,1,0,0,0,0,0,0,0"
16008,您多大年纪呢， 怎么称呼,"0,0,0,0,0,1,0,0,0"
4527,嗯，身体方面有心脑血管方面的疾病吗？,"0,0,1,0,0,0,0,0,0"
9709,好吗，女士,"0,1,0,0,0,0,0,0,0"
5150,请问您有去医院诊断设计过吗,"1,0,0,0,0,0,0,0,0"
30647,请问您是全身还是只有面部有脂肪堆积呢?   ,"0,0,1,0,0,0,0,0,0"
3569,你微信是多少呢？我加你的,"0,0,0,0,1,0,0,0,0"
22172,好的  方便加微信吗?,"0,0,0,0,1,0,0,0,0"
21261,激光大的是三百多起的,"0,0,0,0,0,0,0,1,0"
20750,我看您好像不方便打字，这边给你电话沟通吧，你的电话是多少呢,"0,0,0,0,1,0,0,0,0"
22115,了解了，那鼻部这块之前有注射过什么玻尿酸呢？现在是已经完全吸收了没有呢,"1,0,0,0,0,0,0,0,0"
5955,请问您今年多大年龄？怀孕几周了,"0,0,0,0,0,1,0,0,0"
30124,根据不同的眼部基础情况，适合的方式不同，价格也是不同的哦！,"0,0,0,0,0,0,0,1,0"
15760,一般三五千到八九千多都有的,"0,0,0,0,0,0,0,1,0"
20697,这个价格在正规医院都很难做到哦,"0,1,0,0,0,0,0,0,0"
26171,多大年龄？胸部怎么不满意？,"0,0,1,0,0,0,0,0,0"
13029,是颧骨还是颌骨问题导致的呢？,"0,0,1,0,0,0,0,0,0"
11453,网络打字比较局限,"0,1,0,0,0,0,0,0,0"
29692,动力蓝光没有痛苦、随治随走，且一般只需不到半小时就可祛痘 ,"0,0,0,0,0,0,0,0,1"
10094,您之前是在哪里看的呢，当时医生是怎么建议您的,"1,0,0,0,0,0,0,0,0"
2491,嗯  大概有多久了呢,"0,1,0,0,0,0,0,0,0"
13080,优惠名额有限哦，或者你的号码是多少？我这边帮您申请优惠哦,"0,0,0,0,1,0,0,0,0"
17273,祛痘是可以通过光电仪器、微针的方式来解决,"0,0,0,0,0,0,0,0,1"
19942,周四可以吗,"0,0,0,0,0,0,1,0,0"
15761,您贵姓怎么称呼呢，我是鹏程欧助理,"0,0,0,0,0,1,0,0,0"
27662,这个都是可以调整的呢，您近期有时间来院吗？,"0,0,0,0,0,0,1,0,0"
4544,你好 方便电话沟通吗,"0,0,0,0,1,0,0,0,0"
11363,匠心造美22年20城连锁，鹏程医院支持0首付0利息分期付款，我是黄助理，电话/微信：15818629273，QQ：3280519704，欢迎您垂询,"0,1,0,0,0,0,0,0,0"
20073,方便留下您的姓名和联系方式吗？我这边让疤痕科同事联系您,"0,0,0,0,1,0,0,0,0"
21187,你是想什么时间过来嗯？,"0,0,0,0,0,0,1,0,0"
9961,好的 ，文字描述毕竟比较局限，您方便接听电话吗？我们直接电话沟通一下，为您详细解答相关问题。沟通以后也是以便于您做出选择，相对节约您的时间，您看可以吗/,"0,0,0,0,1,0,0,0,0"
29127,黑眼圈也是有不同的情况的，有的是血管扩张，还有色素沉积引起的，不同的情况适合的方案也是不同的，如果说是血管扩张的情况是要采用C6、相素等仪器来改善的,"0,0,0,0,0,0,0,0,1"
2239,好的 怎么称呼你呢?,"0,0,0,0,0,1,0,0,0"
2537,您先别着急，我先了解一下您的情况再帮你分析吧,"0,0,1,0,0,0,0,0,0"
983,是a什么原因不要了呢？,"0,1,0,0,0,0,0,0,0"
26143,李小姐，你好,"0,1,0,0,0,0,0,0,0"
12938,咱们就是主要针对男科，妇科方面 疾病的专业医院，在咱们医院很常见。,"0,1,0,0,0,0,0,0,0"
21268,好的，您微信多少呢，我这边加您,"0,0,0,0,1,0,0,0,0"
20098,费用是看您的面积和深浅的斑点的类型确定的 从一百多到三百多一平方厘米起的,"0,0,0,0,0,0,0,1,0"
21865,平时我们是绝对不会给您任何的电话打扰您的呀,"0,1,0,0,0,0,0,0,0"
29717,无针水光针是针对补水的 ,"0,0,0,0,0,0,0,0,1"
4437,您是想做哪个部位的除皱呢？,"0,0,0,1,0,0,0,0,0"
27479,您好 您是近期考虑祛斑吗？,"0,0,0,0,0,0,1,0,0"
4152,或者你的微信多少我加一下您,"0,0,0,0,1,0,0,0,0"
2794,您是之前来过咱们医院是吗,"1,0,0,0,0,0,0,0,0"
23824,如果像您说的有副作用，这个项目也不会开展下去的，我们医院是正规医院来的，您可以放心的,"0,1,0,0,0,0,0,0,0"
27055,嗯嗯，好的，请问您身高、体重是多少呢,"0,0,0,0,0,1,0,0,0"
1182,女士 怎么称呼你呢？,"0,0,0,0,0,1,0,0,0"
14340,好的，那我这边给您预约明天上午十一点可以么,"0,0,0,0,0,0,1,0,0"
9110,"恩,我先了解一下您的情况再帮你分析呢","0,0,1,0,0,0,0,0,0"
12717,嗯，你之前有去医院设计过吗？,"1,0,0,0,0,0,0,0,0"
10133,您是打算近期做治疗么？,"0,0,0,0,0,0,1,0,0"
12977,有痘印多长时间了呢？,"0,0,1,0,0,0,0,0,0"
20731,是有朋友做过这方面的吗,"0,1,0,0,0,0,0,0,0"
1817,是尿道口还是整个阴茎还是说阴茎下面的阴囊部位？,"0,0,1,0,0,0,0,0,0"
8256,这个价格都是很便宜的哦，您可以了解一下的呢,"0,0,0,0,0,0,0,1,0"
4504,姑娘 有性生活吗,"0,1,0,0,0,0,0,0,0"
26785,是的呢，您是打算近期唾骂,"0,0,0,0,0,0,1,0,0"
7013,这样吧 您有微信吗 我加下 您拍下牙齿图片过来帮您初步看下,"0,0,0,0,1,0,0,0,0"
26887,蒋小姐吗？,"0,0,0,0,0,1,0,0,0"
1778,你有到医院检测过脂肪层次 含量和设计部位吗,"1,0,0,0,0,0,0,0,0"
4933,您是想种植下唇胡吗？,"0,0,0,1,0,0,0,0,0"
1684,林先生 您好！,"0,1,0,0,0,0,0,0,0"
10251,好的，那很方便的，白云区的话，做地铁就可以直达我院的,"0,1,0,0,0,0,0,0,0"
25471,请问怎么称呼呢,"0,0,0,0,0,1,0,0,0"
14660,那正是最有魅力的年龄，,"0,1,0,0,0,0,0,0,0"
824,你有微信吗？我給你详细的讲解一下,"0,0,0,0,1,0,0,0,0"
17442,医生是怎样建议您的呢,"1,0,0,0,0,0,0,0,0"
2840,你把检查报告发我看看，,"1,0,0,0,0,0,0,0,0"
16552,您好，我是鹏程医院曾助理，有什么可以帮到您,"0,0,0,1,0,0,0,0,0"
5610,治疗的费用是五六千到九千多一万多的都有的,"0,0,0,0,0,0,0,1,0"
29746,针对黄褐斑 采用先进仪器，分斑分治，从根源防治色斑，在深层本源祛斑同时达到美白、嫩肤效果的肌肤个性化综合解决方案，并配合中医内外调理，治疗效果极好，并有效防止复发,"0,0,0,0,0,0,0,0,1"
14929,丰太阳穴是我们医院的经典项目之一，会根据您的基础来设计好适合您的方案，效果是非常好的，我们鹏程医院在深圳罗湖这边开了20多年了是深圳老字号医院，我是王助理，请问怎么称呼你呢,"0,0,0,0,0,0,0,0,1"
1292,您是哪里脱发 前额还头顶,"0,0,1,0,0,0,0,0,0"
14230,您贵姓呢，联系方式多少呢，我这边帮您登记免费面诊号给您，也把我们医院地址路线一并发到您手机上，您考虑好直接过来核实信息就能免费优先面诊,"0,0,0,0,0,1,0,0,0"
8630,要咨询什么项目呢,"0,0,0,1,0,0,0,0,0"
12965,岳阳医院不是专科性治疗失眠的,"0,1,0,0,0,0,0,0,0"
14086,费用是根据斑点性质、面积大小来的,"0,0,0,0,0,0,0,1,0"
15599,有什么能帮到您，想要咨询什么项目呢？,"0,0,0,1,0,0,0,0,0"
1883,是考虑什么时候治疗的呢,"0,0,0,0,0,0,1,0,0"
13343,这种情况大概有多久了呢,"0,1,0,0,0,0,0,0,0"
3587,那您有没有微信呢 微信方便吗,"0,0,0,0,1,0,0,0,0"
25411,您是什么性质的泪沟呢,"0,0,1,0,0,0,0,0,0"
5640,像神经损伤这个情况在我院是很常见的，接诊的患者治愈效果也是非常好的，我院是通过3D超频神经细胞再生体系疗法来治疗的，治愈患者已达几十万余例,"0,0,0,0,0,0,0,0,1"
4067,好的 马上,"0,1,0,0,0,0,0,0,0"
20975,你现在还有长痘痘吗,"0,0,1,0,0,0,0,0,0"
28883,咱们成都铜雀台美容冠，分龄修复方案，为您打造完美的笑容,"0,0,0,0,0,0,0,0,1"
28503,下巴整形是我院的经典项目，像瘦下巴、双下巴、丰下巴、下巴吸脂等都是可以做的，为你达到清秀光彩脸面,"0,0,0,0,0,0,0,0,1"
24328,您好  你是先天皮肤黑还是晒黑的吗？,"0,0,1,0,0,0,0,0,0"
18577,没有看到情况的话能够帮您分析的比较局限,"0,1,0,0,0,0,0,0,0"
3119,也可以的，是打算检查治疗下吗？,"0,0,0,0,0,0,1,0,0"
17708,那我这边确实没办法帮您去做判断呢,"0,1,0,0,0,0,0,0,0"
15048,你好 想要了解超声刀吗？,"0,0,0,0,0,0,0,0,1"
27452,您现在的身高体重多少呢？,"0,0,0,0,0,1,0,0,0"
16581,鹏程医院是22年老字号，采用的是进口以色列飞顿公司的冰点华尔兹脱毛仪，为世界上最先进的半导体脱毛仪器，一台仪器几十万，一个探头就10多万了,"0,0,0,0,0,0,0,0,1"
10972,"我们就是光物理治疗+医学维养+药物治疗的，内调外治达到抗菌消炎，改善皮肤环境，抚平痘印  促进皮肤屏障的恢复功能，疏通毛孔，改善肤质。费用从380-2,3千不等的单次","0,0,0,0,0,0,0,0,1"
22830,方便我加您微信吧，看下您黑眼圈情况先,"0,0,0,0,1,0,0,0,0"
18409,皮脂腺过于发达，皮脂分泌过旺，毛孔被堵塞，导致排油不畅，就会形成痘痘。如果与外界的粉尘相接处，我们的手没有经过消毒处理，直接去挤压就会导致痘痘更严重，产生炎症。如果体内激素分泌失衡，也会使皮肤长痘。这个原因在青春期的时候比较常见。,"0,1,0,0,0,0,0,0,0"
4566,北京丽都医院地址 ，北京市朝阳区慧忠里103号洛克时代中心，15号线 ，安立路地铁站,"0,1,0,0,0,0,0,0,0"
23807,有计划什么时候做吗,"0,0,0,0,0,0,1,0,0"
10716,您好  您先不要着急 我了解一下你的情况在给你分析,"0,0,1,0,0,0,0,0,0"
18769,我稍后帮您查询,"0,1,0,0,0,0,0,0,0"
25506,我没看到您唇部的照片，不好介绍,"0,0,0,0,0,0,1,0,0"
2329,恩 王女士  你好,"0,1,0,0,0,0,0,0,0"
24447,您多大年龄呢 ？目前是穿多大的罩杯 想要达到多大的效果呢,"0,0,0,0,0,1,0,0,0"
12008,淋巴瘤是需要尽早治疗的，以免后期瘤体面积增大引起局部的发育畸形,"0,1,0,0,0,0,0,0,0"
20268,这是我们医院的经典项目之一，在深圳罗湖这边已经做了二十多年的老字号医院了。怎么称呼您呢？我是深圳鹏程医院陈助理,"0,0,0,0,0,1,0,0,0"
1524,这样会缓解一下疼痛的,"0,1,0,0,0,0,0,0,0"
22189,您这边可以留一下您的联系方式,"0,0,0,0,1,0,0,0,0"
6941,表面有没有蚯蚓状的凸起,"0,0,1,0,0,0,0,0,0"
14134,怎么称呼您呢？多大年龄呢,"0,0,0,0,0,1,0,0,0"
22878,您好 想要了解开眼角吗？,"0,0,0,1,0,0,0,0,0"
20974,是想要改善皮肤什么问题呢,"0,0,1,0,0,0,0,0,0"
3044,之前是否有了解过的呢,"1,0,0,0,0,0,0,0,0"
6586,请问您贵姓呢？目前多大年龄？,"0,0,0,0,0,1,0,0,0"
20057,我带您去见见我们皮肤专家，您也可以看看我们医院员工做过的,"0,1,0,0,0,0,0,0,0"
24463,您斑点长了多长时间了？现在还会有加重的情况吗,"0,0,1,0,0,0,0,0,0"
10492,您好，改脸型手术在我院是一项很成熟的项目了，您选择大型的专业机构，医生临床经验丰富的，风险都是可以避免,"0,0,0,0,0,0,0,0,1"
24417,嗯，好的，我了解您的情况再给您介绍，请问您性别、年龄是？,"0,0,0,0,0,1,0,0,0"
22417,那已经是很久以前的活动了，您是有跟咱们了解过吗，有没有预约过呢，我帮您查看一下,"0,1,0,0,0,0,0,0,0"
23361,您好，苏小姐  还是先生呢？,"0,0,0,0,0,1,0,0,0"
23750,好的 请稍等我这边短信通知您！,"0,1,0,0,0,0,0,0,0"
944,嗯，是做的什么检查呢,"1,0,0,0,0,0,0,0,0"
20760,您是已经过来了吗,"0,1,0,0,0,0,0,0,0"
16728,其它两位是一样的,"0,1,0,0,0,0,0,0,0"
25136,您好 这边是看不到图片的,"0,1,0,0,0,0,0,0,0"
16652,嗯嗯，正值魅力的年龄呢，丰胸是是咱们鹏程医院的王牌项目，开展了22年了，是可以通过假体或是自体脂肪的方式改善的,"0,0,0,0,0,0,0,0,1"
6283,暨南大學来我们医院很方便的呢 有公家和地铁直达的,"0,1,0,0,0,0,0,0,0"
15246,我稍后让她们联系您的,"0,1,0,0,0,0,0,0,0"
20039,活动名额有限，您提供电话和姓氏过来，这边帮您登记预约即可,"0,0,0,0,1,0,0,0,0"
13522,我们是正规大型医院 不会打扰你的,"0,1,0,0,0,0,0,0,0"
20939,如果是凸起的肉痣，可以通过手术切除,"0,1,0,0,0,0,0,0,0"
22287,您现在的鼻部是什么情况呢，之前有来咱们医院面诊过医生吗,"1,0,0,0,0,0,0,0,0"
19181,有微信吗,"0,0,0,0,1,0,0,0,0"
5631,我先了解一下您的情况,"0,0,0,0,0,1,0,0,0"
9253,你好，目前主要是想了解 睫毛种植费用 还是 睫毛种植效果 情况呢？,"0,0,0,0,0,0,1,0,0"
23491,这样吧。，您有微信吗，我加您，帮您看一下您的现在的情况,"0,0,0,0,1,0,0,0,0"
10180,您好，13764184635这是我的电话，有问题您也可以直接电话,"0,1,0,0,0,0,0,0,0"
28478,紧肤除皱是可以通过线雕、超声刀、塑美极、注射除皱针来改善的哦 ,"0,0,0,0,0,0,0,0,1"
14427,具体要来院详细沟通的,"0,0,0,0,0,0,1,0,0"
446,还在吗,"0,1,0,0,0,0,0,0,0"
27986,原来是咱们老顾客呢，也非常感谢您对咱们医院的认可与支持,"0,1,0,0,0,0,0,0,0"
